id,flag,gdr_cd,age,mrg_situ_cd,acdm_deg_cd,job_year,ic_ind,fr_or_sh_ind,dnl_mbl_bnk_ind,dnl_bind_cmb_lif_ind,hav_car_grp_ind,hav_hou_grp_ind,l6mon_agn_ind,frs_agn_dt_cnt,vld_rsk_ases_ind,fin_rsk_ases_grd_cd,confirm_rsk_ases_lvl_typ_cd,cust_inv_rsk_endu_lvl_cd,l6mon_daim_aum_cd,tot_ast_lvl_cd,pot_ast_lvl_cd,bk1_cur_year_mon_avg_agn_amt_cd,l12mon_buy_fin_mng_whl_tms,l12_mon_fnd_buy_whl_tms,l12_mon_insu_buy_whl_tms,l12_mon_gld_buy_whl_tms,loan_act_ind,pl_crd_lmt_cd,ovd_30d_loan_tot_cnt,his_lng_ovd_day,hld_crd_card_grd_cd,crd_card_act_ind,l1y_crd_card_csm_amt_dlm_cd,perm_crd_lmt_cd,cur_debit_cnt,cur_credit_cnt,cur_debit_min_opn_dt_cnt,cur_credit_min_opn_dt_cnt,cur_debit_crd_lvl
U9ADB73,0,M,27,A,Z,0,0,0,1,1,1,0,0,532,0,-1,1,1,2,-1,6,0,0,0,0,0,0,0,0,0,20,1,4,5,2,1,2196,747,10
U5B43F5,0,M,31,A,31,2,0,1,1,1,1,0,0,-1,0,-1,-1,1,1,3,3,0,0,0,0,0,0,0,0,0,20,1,5,7,1,2,2201,2200,10
UF01048,0,F,25,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,4,2,1,2205,1334,10
UA21298,0,F,29,A,C,1,0,0,1,1,0,0,0,-1,1,4,4,1,4,-1,-1,0,1,2,0,0,0,0,0,0,20,0,0,3,1,1,25,1407,20
U20D413,0,F,19,A,G,2,0,0,1,1,0,0,0,-1,1,1,1,1,2,6,-1,0,0,2,0,0,0,0,0,0,20,0,0,1,1,1,27,27,10
U5AB021,0,M,24,B,31,1,0,0,1,1,0,0,1,17,1,3,3,1,2,-1,5,1,0,1,0,0,0,0,0,0,20,0,0,3,1,1,35,1,10
UEDC6DC,0,F,35,~,30,0,0,0,1,1,0,0,0,-1,1,2,2,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,1,6,1,2,37,26,10
U89D667,0,F,24,A,30,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,2,1,2,40,42,10
U522106,0,F,26,B,31,8,0,0,1,1,1,0,0,-1,1,2,2,1,1,-1,4,0,0,1,0,0,0,0,0,0,20,1,2,1,1,1,48,48,10
U06D8B7,0,M,35,B,Z,0,0,0,1,1,0,0,0,-1,1,1,1,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,1,3,1,2,56,48,10
U0A3866,0,M,30,A,F,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,1,1,3,60,62,10
UDB3CBC,1,M,22,A,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,1,1,2,62,64,10
U2ABB5D,0,M,28,A,30,0,0,0,1,1,1,0,1,20,1,1,1,1,1,-1,4,5,0,1,0,0,0,0,0,0,20,1,3,7,1,1,64,1154,10
U988743,0,M,41,B,30,0,0,0,1,1,1,0,0,-1,1,1,1,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,2,3,1,2,66,66,10
UDFFF5C,0,M,24,A,F,3,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,2,2,1,67,69,10
U2ECAAC,0,M,24,A,G,5,0,0,1,1,1,0,1,68,1,1,1,1,1,-1,5,5,0,1,0,0,0,0,0,0,10,1,1,6,1,2,69,788,10
UEFF82E,0,M,26,A,31,0,0,0,1,1,0,0,0,61,1,3,3,1,2,-1,4,3,0,1,0,0,0,0,0,0,20,1,4,3,2,2,70,244,10
U910EEF,0,M,23,A,G,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,20,1,2,1,1,1,79,79,10
UC01A9A,0,M,23,A,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,81,83,10
UE2F328,0,M,28,B,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,2,1,1,1,92,94,10
UD8678A,0,F,45,B,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,95,97,10
UD5B4FB,0,M,23,A,30,0,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,10,0,0,0,1,1,95,95,10
UDD9ADB,0,M,29,A,Z,0,0,0,1,1,0,0,1,72,1,2,2,1,1,-1,5,3,0,1,0,0,0,0,0,0,20,1,2,1,1,2,105,98,10
U95C9A8,0,M,32,A,F,0,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,1,3,108,110,10
UE98AD7,0,F,31,B,30,0,0,0,1,1,0,0,0,-1,1,3,3,1,5,-1,3,0,26,2,0,0,0,0,0,0,20,1,2,1,1,2,106,3013,10
UE16B57,0,M,26,A,30,0,0,0,1,1,1,0,1,77,1,1,1,1,3,-1,4,4,0,1,0,0,0,0,0,0,20,1,1,3,2,1,111,227,10
U4794F3,0,M,26,A,G,0,0,0,1,1,0,0,0,-1,1,1,1,1,1,-1,5,0,0,1,0,0,0,0,0,0,20,1,1,1,1,1,113,113,10
U6ECD77,0,M,26,A,Z,0,0,1,1,1,1,0,0,-1,1,1,1,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,4,3,2,3,118,644,10
U39BE8B,0,M,35,B,G,6,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,2,-1,0,0,0,0,0,0,0,0,0,20,1,2,2,2,3,103,130,10
U79B1C8,0,M,27,A,G,0,0,0,1,1,0,0,1,82,1,2,2,1,1,-1,5,4,0,0,0,0,0,0,0,0,20,1,3,1,3,2,123,254,10
U4B0CE2,0,M,44,B,G,21,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,2,3,1,3,135,137,10
U36AE84,0,M,21,A,31,3,0,0,1,1,0,0,0,-1,1,1,1,1,2,-1,5,0,0,1,0,0,0,0,0,0,20,1,4,1,1,2,135,135,10
UEABFA7,0,M,28,A,F,0,0,0,1,1,0,0,1,114,1,1,1,1,2,-1,5,3,0,8,0,0,0,0,0,0,20,0,0,1,1,2,136,131,10
U854CAC,0,F,36,B,30,2,0,0,1,0,0,0,0,-1,1,3,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,4,1,1,140,3986,10
UCE4508,0,F,32,B,G,0,0,0,1,1,1,0,0,-1,1,1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,5,4,1,3,130,1094,10
U2DE068,0,M,36,A,F,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,2,1,3,151,153,10
UFF2A92,0,M,23,A,F,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,1,1,2,127,442,10
U0317DE,0,F,22,A,Z,0,0,0,1,1,0,0,1,140,1,1,1,1,2,-1,5,4,0,1,0,0,0,0,0,0,20,0,0,1,1,2,152,136,10
UB16254,0,F,36,A,31,9,0,0,1,1,0,0,0,-1,1,4,4,6,2,-1,4,0,0,0,0,0,0,0,0,0,10,1,3,3,1,1,122,2237,10
UED8DF5,0,F,20,B,G,16,0,0,1,1,0,0,0,-1,1,2,2,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,3,1,1,1,158,158,10
UEB4D62,0,M,24,A,G,5,0,0,1,1,0,0,0,-1,1,2,2,1,2,-1,4,0,0,2,0,0,0,0,0,0,20,1,2,1,1,1,160,160,10
U027679,0,M,56,B,G,6,0,1,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,20,0,0,2,1,1,161,3044,10
UFFBE4C,0,F,28,B,31,0,0,0,1,0,0,0,0,-1,1,1,1,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,1,2,1,2,172,165,10
U962940,0,M,37,A,30,6,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,2,3,0,0,0,0,0,0,0,0,0,20,1,2,7,1,2,157,2490,10
U98ED88,0,M,33,A,F,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,1,1,3,190,192,10
UFDE13B,1,F,39,A,F,0,0,0,1,0,0,0,1,167,1,1,1,1,2,-1,4,2,0,1,0,0,0,0,0,0,10,1,1,2,1,1,196,56,10
U0EAFD7,0,M,27,B,31,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,3,1,2,220,222,10
U12A95B,0,M,25,A,31,0,0,0,1,1,1,0,1,70,1,1,1,1,1,-1,4,2,0,0,0,0,0,0,0,0,20,1,3,3,1,3,222,275,10
U5461AD,0,F,24,A,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,3,1,2,236,230,10
UADC336,0,M,46,B,G,15,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,10,0,0,1,1,1,241,241,10
UFA99CE,0,M,40,B,G,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,2,1,2,247,249,10
U49FA76,0,M,25,A,30,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,3,1,1,254,256,10
U2C6728,0,M,21,A,F,1,0,0,1,1,0,0,0,-1,1,2,2,1,1,-1,5,0,0,1,0,0,0,0,0,0,20,1,3,1,2,1,258,258,10
U6A7DAC,0,M,35,A,Z,0,0,0,1,1,0,0,1,154,1,3,3,1,5,-1,1,10,0,1,0,0,0,0,0,0,20,0,0,7,1,1,259,149,20
UEF9709,0,M,38,B,G,3,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,1,0,0,0,0,0,0,20,1,5,4,1,2,277,319,10
UC78BA6,0,M,34,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,2,1,1,1,284,286,10
UC16EEA,1,M,27,B,G,3,0,0,1,1,0,0,0,-1,1,1,1,1,2,-1,4,0,0,1,0,0,0,0,0,0,20,1,1,3,1,1,287,287,10
UAC9360,0,F,37,B,Z,0,0,0,1,0,0,0,1,264,1,2,2,1,2,-1,4,2,0,1,0,0,0,0,0,0,20,0,0,2,1,1,293,279,10
UD24ECE,0,F,29,B,Z,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,4,0,0,1,0,0,0,0,0,0,20,1,4,3,1,2,301,293,10
UA148B4,1,M,39,B,G,2,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,0,1,1,2,303,305,10
U5A3424,0,M,32,A,31,2,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,1,0,0,0,0,0,0,10,1,4,3,1,1,307,1031,10
U8AD376,0,M,47,B,G,0,0,0,1,1,1,0,0,-1,1,3,3,1,0,-1,6,0,0,1,0,0,0,0,0,0,10,1,3,3,1,1,308,308,10
UB366AC,0,M,32,B,G,18,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,2,0,0,0,0,0,0,20,1,3,1,2,1,311,311,10
UF54EEB,0,M,28,A,30,0,0,0,1,1,0,0,1,294,1,1,1,1,4,-1,2,6,0,2,0,0,0,0,0,0,20,0,1,6,1,1,312,1032,10
U932EC6,0,M,25,A,30,0,0,0,1,1,0,0,1,290,1,1,1,1,1,-1,5,2,0,1,0,0,0,0,0,0,20,1,1,3,2,3,319,78,10
U848456,0,M,30,A,30,0,0,0,1,1,0,0,1,290,1,1,1,1,2,-1,3,5,0,1,0,0,0,0,0,0,20,0,0,1,1,3,325,251,10
U7CD92B,0,M,30,A,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,0,2,2,1,1,330,332,10
U3C4B91,0,F,25,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,1,2,333,335,10
UCF9978,1,F,24,A,31,0,0,0,1,1,0,0,1,294,1,2,2,1,2,-1,4,3,0,1,0,0,0,0,0,0,20,1,1,3,1,1,334,240,10
U3026C5,0,M,25,A,30,0,0,0,1,1,0,0,1,294,1,3,3,1,2,-1,4,2,0,9,0,0,0,0,0,0,20,0,1,2,1,3,338,574,10
UFEAD80,0,F,31,B,Z,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,1,1,1,1,329,823,10
UFF41D1,0,F,35,B,G,2,0,0,1,1,0,0,0,-1,1,2,-1,1,2,-1,5,0,0,8,0,0,0,0,0,0,20,1,3,2,2,3,347,349,10
U535C8D,0,M,27,A,30,0,0,0,1,1,0,0,0,-1,1,4,4,1,0,-1,6,0,0,1,0,0,0,0,0,0,10,0,0,3,1,1,354,32,20
UCEF412,0,M,27,A,C,0,0,0,1,1,0,0,1,335,1,2,2,1,2,-1,5,4,0,1,0,0,0,0,0,0,20,1,3,3,1,1,358,278,10
U466D38,0,M,32,A,Z,0,0,0,1,1,0,0,1,332,1,2,2,1,5,-1,3,5,0,0,0,0,0,0,0,0,20,1,1,3,1,2,368,227,10
U3E9E30,0,F,25,A,Z,0,0,0,1,0,0,0,1,356,1,1,1,1,2,-1,4,3,0,15,0,0,0,0,0,0,20,0,0,2,1,2,372,368,10
U900871,0,M,30,B,30,0,0,0,1,1,1,0,0,-1,1,1,1,1,2,-1,2,0,0,1,0,0,0,0,0,0,20,1,5,6,2,5,356,1532,10
U525CD3,0,M,22,A,31,2,0,0,1,1,0,0,1,47,1,1,-1,1,2,-1,4,4,0,0,0,0,0,0,0,0,20,1,1,3,1,1,377,117,10
U69C678,0,M,24,A,31,0,0,0,1,1,1,0,1,320,1,2,2,1,2,-1,5,4,0,0,0,0,0,0,0,0,20,1,1,2,1,3,381,455,10
U0323B7,0,M,38,A,F,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,2,1,3,385,387,10
U4133E4,1,F,33,B,F,4,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,2,1,2,387,387,10
U6EBD7C,0,M,22,A,G,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,0,4,-1,461,0
UFD7B5E,0,M,24,A,G,0,0,0,1,1,1,0,1,243,1,1,1,1,3,2,4,3,0,0,0,0,0,0,0,0,20,1,2,1,4,3,390,194,10
UD1280D,0,F,33,A,31,3,0,0,1,0,0,0,1,325,0,-1,-1,1,3,-1,4,4,0,0,0,0,0,0,0,0,10,0,0,3,1,1,390,2695,10
U9CAABE,0,F,33,B,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,1,1,3,408,410,10
U659540,0,M,25,A,G,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,1,3,408,410,10
U28FD55,0,M,23,A,F,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,1,1,3,409,409,10
UBF261C,0,M,24,A,31,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,2,1,1,1,411,258,10
U48F2E4,0,M,27,A,G,1,0,0,1,1,0,0,0,-1,1,1,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,20,1,3,1,2,1,414,414,10
U9BB786,0,M,39,A,G,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,2,2,1,2,417,417,10
UF6E703,0,F,28,B,G,8,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,5,1,2,421,423,10
U642BD4,1,M,28,A,31,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,3,1,3,422,424,10
UFABBB6,1,F,46,B,30,12,0,0,1,1,1,0,0,-1,1,1,1,1,0,-1,6,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,423,423,10
U67FC14,0,M,31,A,F,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,1,3,430,432,10
U97D659,1,M,27,A,Z,0,0,0,1,1,0,0,0,417,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,1,2,2,430,397,10
UDCCB0B,0,M,30,B,G,3,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,2,1,2,432,458,10
U795ECD,0,F,26,B,F,0,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,3,1,4,437,439,10
U7202B5,0,M,26,A,31,0,0,0,1,1,0,0,0,-1,1,1,1,1,2,-1,3,0,0,0,0,0,0,0,0,0,20,1,4,5,1,2,437,739,10
U6F8365,0,M,26,A,31,2,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,4,1,2,438,441,10
U7BC4A9,0,M,33,B,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,2,1,3,439,441,10
U8BDD10,0,F,33,A,Z,0,0,0,1,0,0,0,0,417,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,0,0,1,1,2,440,432,10
U9F3DF5,0,M,32,B,G,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,2,-1,0,0,0,0,0,0,0,0,0,20,1,3,3,1,5,441,443,10
U4AA873,0,F,34,B,30,9,0,0,1,1,0,0,0,-1,1,2,2,1,2,-1,4,0,0,0,0,0,1,5,0,0,10,1,3,4,2,2,449,417,10
UF98FE6,0,M,43,B,G,5,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,5,5,1,2,452,454,10
U2C7EC8,0,M,36,B,G,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,4,3,1,2,452,454,10
U13B64C,0,F,37,A,G,1,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,1,2,1,3,458,460,10
U57AE89,0,F,29,B,31,3,0,0,0,1,0,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,3,4,1,1,463,465,10
U6C89D5,0,M,25,A,Z,0,0,0,1,1,1,0,0,444,1,2,3,1,3,3,3,0,16,16,0,0,0,0,0,0,20,1,2,3,1,1,463,333,10
U971D47,0,M,25,A,Z,0,0,0,1,1,0,0,1,402,1,2,1,1,2,-1,4,3,0,1,0,0,0,0,0,0,20,1,3,7,1,3,468,461,10
U01961D,0,F,26,A,G,3,0,0,1,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,3,1,2,474,476,10
U257747,0,M,44,B,G,15,0,1,1,1,0,0,0,-1,1,3,3,1,1,-1,4,0,0,0,0,0,0,0,0,0,10,1,0,1,2,1,477,466,10
UE5A0D5,0,M,25,A,G,4,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,2,1,1,480,480,10
U2EA407,0,M,31,B,30,7,0,0,1,1,1,0,0,-1,1,3,3,1,1,3,5,0,0,0,0,0,0,0,0,0,10,1,4,7,1,2,482,655,10
UAAAF8E,0,M,30,B,G,6,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,20,1,4,2,1,3,484,363,10
U53185C,0,M,40,B,Z,0,0,0,1,1,1,0,1,437,0,-1,-1,1,2,-1,4,4,0,0,0,0,0,0,0,0,20,0,0,1,1,2,524,356,10
U1E43E3,0,F,35,B,Z,0,0,0,1,1,0,0,0,-1,1,1,3,1,3,-1,4,0,0,5,0,0,0,0,0,0,20,1,3,2,1,2,531,342,10
U5A52D8,0,F,40,B,Z,9,0,0,1,0,0,0,0,-1,1,2,2,1,2,-1,2,0,0,10,0,0,0,0,0,0,20,1,4,8,1,2,539,557,10
U15084E,0,M,25,A,30,0,0,0,1,1,1,0,1,507,1,1,2,1,2,-1,4,4,0,11,0,0,0,0,0,0,20,1,3,4,1,3,544,298,10
U90B07E,0,M,29,B,F,0,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,3,1,2,555,555,10
UF339F9,0,M,27,A,Z,0,0,0,1,0,0,0,0,532,1,1,2,1,1,-1,4,0,0,1,0,0,0,0,0,0,20,0,0,2,1,1,567,560,10
U227B75,0,M,37,B,G,1,0,0,1,1,1,0,0,-1,1,1,1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,1,1,1,590,590,10
U251E4D,0,F,37,A,G,0,0,0,1,1,1,0,0,-1,1,2,2,7,7,-1,2,0,0,0,0,0,0,0,0,0,20,1,3,7,1,1,591,52,20
U530A23,0,F,23,A,G,0,0,0,1,1,0,0,0,567,1,1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,2,3,2,1,601,548,10
UF960C5,0,M,28,B,G,2,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,-1,3,0,0,0,0,0,0,0,0,0,20,1,5,6,1,2,644,808,10
U3905C8,1,F,24,A,31,0,0,0,1,1,1,0,0,-1,1,2,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,4,3,1,2,651,569,20
UB29A0A,0,M,24,A,G,1,0,0,1,1,1,0,1,97,0,-1,-1,1,1,-1,4,1,0,0,0,0,0,0,0,0,10,1,3,1,1,2,652,652,10
UCE9876,0,M,25,A,30,0,0,0,1,1,1,0,0,-1,1,3,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,4,3,3,657,899,10
U836D10,0,F,25,A,31,0,0,0,1,1,0,0,0,640,1,1,1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,0,0,3,1,2,664,658,10
UCE2449,0,M,29,A,C,0,0,0,1,1,1,0,0,-1,1,3,2,1,6,-1,2,0,8,16,0,0,0,0,0,0,40,1,5,7,2,2,676,810,40
U56E398,0,M,39,B,Z,2,0,0,1,1,1,0,0,678,1,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,10,1,3,2,1,1,686,125,10
U26583F,0,M,28,A,G,0,0,0,1,1,0,0,0,-1,1,3,3,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,1,3,1,2,1,693,693,10
U58E803,0,M,31,A,G,3,0,0,1,1,1,0,0,-1,1,1,1,1,1,-1,6,0,0,0,0,0,0,0,0,0,20,1,3,2,1,1,696,696,10
UE18DD5,0,F,33,A,G,1,0,0,0,1,1,0,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,10,1,3,4,0,1,-1,3225,0
U079B6E,0,F,22,A,31,0,0,0,1,0,0,0,0,679,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,2,3,1,1,718,700,10
U08BEC7,0,F,46,B,G,4,0,0,1,1,1,0,0,-1,0,-1,-1,1,2,-1,4,0,0,0,0,0,0,0,0,0,20,1,5,3,1,2,719,518,10
UCFE88C,0,M,46,B,Z,0,0,0,1,0,0,0,0,720,0,-1,1,1,1,-1,5,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,725,718,10
U42F6AF,0,M,25,A,G,0,0,0,1,1,0,0,0,686,0,-1,-1,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,3,1,2,734,688,10
UFB4E58,0,M,23,A,F,0,0,0,1,1,1,0,0,685,0,-1,-1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,1,2,1,1,749,665,10
U939CB5,0,M,28,A,Z,0,0,0,1,1,0,0,1,745,0,-1,-1,1,2,-1,4,1,0,0,0,0,0,0,0,0,20,0,0,3,1,2,749,340,10
U995476,0,M,30,A,31,2,0,0,1,1,0,0,0,-1,0,-1,1,1,1,-1,4,0,0,0,0,0,0,0,0,0,20,1,3,2,1,3,769,417,10
U97ACC0,0,M,24,A,Z,0,0,0,1,1,0,0,1,696,1,1,-1,1,2,-1,4,0,0,15,0,0,0,0,0,0,20,1,2,3,2,2,779,294,10
UC324F2,0,F,45,A,Z,3,0,1,1,0,0,0,0,706,0,-1,2,1,3,2,4,0,0,0,0,0,0,0,0,0,10,0,0,3,1,1,788,3864,10
UAE33B6,0,M,37,B,F,20,0,0,1,1,1,0,1,387,0,-1,-1,1,1,-1,4,3,0,0,0,0,0,0,0,0,20,1,4,3,1,1,794,474,10
U8DB936,0,F,25,A,G,0,0,0,1,1,0,0,1,782,1,2,2,1,4,2,3,5,0,13,0,0,0,0,0,0,20,0,0,2,2,1,802,472,10
U32D891,0,F,33,B,G,0,0,0,1,1,0,0,0,-1,1,2,2,1,4,-1,3,0,2,0,0,0,0,0,0,0,20,0,0,5,1,2,821,646,20
UFAEA69,1,M,31,A,G,0,0,0,1,1,1,0,0,-1,1,2,2,1,1,-1,4,0,0,1,0,0,0,0,0,0,20,1,4,2,1,2,836,606,10
U1BCB4B,0,M,27,A,31,0,0,0,1,1,0,0,0,812,0,-1,2,1,1,-1,5,0,0,0,0,0,0,0,0,0,20,1,3,3,1,2,836,385,10
U59550C,1,M,27,A,30,0,0,0,1,1,0,0,0,812,0,-1,-1,1,0,-1,6,0,0,0,0,0,0,0,0,0,20,0,1,3,1,3,853,410,10
U13C957,1,M,24,A,G,1,0,0,1,1,1,0,0,829,0,-1,2,1,1,2,5,0,0,0,0,0,0,0,0,0,20,1,5,3,1,2,861,774,10
U17F642,0,F,30,A,31,1,0,0,1,1,0,0,1,553,0,-1,-1,1,1,2,4,4,0,0,0,0,0,0,0,0,10,1,3,3,1,2,867,653,10
U7ED2B1,0,M,49,B,F,3,0,0,0,0,0,0,0,839,0,-1,1,1,1,-1,2,0,0,0,0,0,0,0,0,0,20,0,3,7,1,2,886,895,10
UC09309,0,M,28,A,30,0,0,0,1,1,0,0,0,902,0,-1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,20,1,3,7,1,2,903,1257,10
UE34EEB,0,M,34,A,Z,0,0,0,1,0,1,0,0,851,0,-1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,20,0,0,3,1,1,921,898,10
U05D4CB,0,M,30,A,30,0,1,1,1,1,1,0,0,-1,0,-1,4,1,1,-1,2,0,0,0,0,0,1,4,0,0,10,1,5,7,1,1,931,2120,10
